race_id,numeric_race_id,date,course,race_number,race_name,horse_number,horse_name,horse_url,horse_id,sex,age,weight_carried_today,jockey_today,odds_today,popularity_today,history_index,history_date,history_place,history_race_name,history_class,history_frame_number,history_horse_number,history_distance_text,history_surface,history_distance,history_course_condition,history_finish,history_popularity,history_odds,history_last3f,history_margin,history_weight,history_passing,history_time,history_jockey,history_horse_weight,history_weather,corner1,corner2,corner3,corner4
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,2,2026/02/21,1阪神1,4歳以上1勝クラス,,6,11,芝1600,芝,1600,良,13.0,5,15.6,35.3,1.0,58,5-3,1:34.4,高杉吏麒,476(0),晴,5.0,3.0,,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,3,2026/02/01,1小倉4,4歳以上1勝クラス,,2,2,芝1800,芝,1800,良,13.0,4,13.1,36.0,2.2,58,12-13-4-4,1:48.1,角田大和,476(+14),曇,12.0,13.0,4.0,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,4,2025/11/15,4京都3,3歳以上1勝クラス,,5,9,芝1600,芝,1600,良,15.0,1,3.3,34.9,0.6,58,3-3,1:33.9,坂井瑠星,462(+2),晴,3.0,3.0,,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,5,2025/11/01,3京都10,3歳以上1勝クラス,,1,1,芝1600,芝,1600,良,2.0,3,7.4,34.0,0.0,58,2-2,1:33.7,高杉吏麒,460(+2),晴,2.0,2.0,,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,6,2025/10/12,3京都4,3歳以上1勝クラス,,2,4,芝1600,芝,1600,良,2.0,8,23.3,34.4,0.1,58,1-1,1:32.8,高杉吏麒,458(-2),曇,1.0,1.0,,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,7,2025/09/06,2札幌5,3歳以上1勝クラス,,5,7,芝1500,芝,1500,良,8.0,9,22.0,36.3,0.5,58,6-3-4,1:29.9,丹内祐次,460(+12),晴,6.0,3.0,4.0,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,8,2025/05/31,2京都11,4歳以上1勝クラス,,7,13,芝1600,芝,1600,良,9.0,2,6.0,35.2,0.6,58,4-2,1:34.2,丹内祐次,448(-2),曇,4.0,2.0,,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,9,2025/05/04,2京都4,4歳以上1勝クラス,,8,9,芝1600,芝,1600,良,1.0,4,6.2,34.2,-0.4,58,1-1,1:34.0,丹内祐次,450(-4),晴,1.0,1.0,,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,10,2025/04/19,3中山7,4歳以上1勝クラス,,3,4,芝2000,芝,2000,良,6.0,5,14.5,34.6,0.5,58,1-1-1-1,1:58.9,石川裕紀,454(0),晴,1.0,1.0,1.0,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,11,2025/04/06,3中山4,4歳以上1勝クラス,,8,12,芝1800,芝,1800,良,2.0,7,25.4,34.7,0.1,58,8-8-2-2,1:48.7,石川裕紀,454(-8),小雨,8.0,8.0,2.0,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,12,2025/01/13,1中京5,4歳以上1勝クラス,,2,4,芝2200,芝,2200,良,16.0,10,80.2,37.2,1.5,57,1-1-1-1,2:16.0,浜中俊,462(+12),晴,1.0,1.0,1.0,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,13,2024/07/27,1札幌3,3歳以上1勝クラス,,5,5,芝2000,芝,2000,良,7.0,4,9.0,35.8,2.0,55,9-9-9-8,2:02.1,浜中俊,450(0),曇,9.0,9.0,9.0,8.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,14,2024/07/20,1札幌1,3歳未勝利,,7,12,ダ1700,ダ,1700,良,14.0,3,6.8,42.0,3.5,57,3-5-3-4,1:50.4,浜中俊,450(-6),晴,3.0,5.0,3.0,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,15,2024/05/26,3京都12,3歳未勝利,,8,17,芝1600,芝,1600,良,6.0,2,4.5,34.8,0.1,57,5-3,1:33.8,菱田裕二,456(-4),晴,5.0,3.0,,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,16,2024/03/23,1中京5,3歳未勝利,,6,11,芝1400,芝,1400,重,10.0,1,2.6,36.0,1.3,57,7-7,1:24.9,団野大成,460(-8),雨,7.0,7.0,,7.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,17,2024/03/03,1阪神4,3歳未勝利,,3,4,芝1600,芝,1600,良,3.0,1,1.9,34.8,1.1,57,6-4,1:35.9,ムルザバ,468(+2),晴,6.0,4.0,,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,18,2024/01/07,1京都2,3歳未勝利,,6,12,芝1600,芝,1600,良,2.0,2,2.5,36.6,0.2,57,6-5,1:36.9,川田将雅,466(+6),晴,6.0,5.0,,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,19,2023/12/17,5阪神6,2歳未勝利,,2,2,芝1600,芝,1600,稍,2.0,1,1.9,36.3,0.1,56,5-4,1:35.5,川田将雅,460(-6),晴,5.0,4.0,,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,20,2023/11/25,3京都7,2歳未勝利,,5,8,芝1800,芝,1800,良,3.0,1,2.3,34.7,0.5,56,4-4,1:48.9,川田将雅,466(+24),晴,4.0,4.0,,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,21,2023/09/16,4阪神3,2歳未勝利,,8,8,芝1800,芝,1800,良,2.0,1,1.3,33.5,0.4,55,6-6,1:48.7,岩田望来,442(+2),晴,6.0,6.0,,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,14,ミッキースターダム,https://db.netkeiba.com/horse/2021105765/,2021105765,セ,5,58.0,丹内,,,22,2023/07/30,2新潟2,2歳新馬,,6,6,芝1800,芝,1800,良,2.0,3,4.8,34.2,0.1,55,4-4,1:46.5,戸崎圭太,440(0),晴,4.0,4.0,,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,0,2026/06/20,3東京5,相模湖特別(2勝クラス),,1,1,芝1400,芝,1400,稍,10.0,6,21.6,33.9,1.0,56,11-9,1:22.6,ゴンサル,454(+2),雨,11.0,9.0,,9.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,1,2026/05/03,1新潟2,4歳以上1勝クラス,,1,1,芝1400,芝,1400,良,1.0,3,7.6,34.0,-0.3,56,13-12,1:21.8,丹内祐次,452(0),曇,13.0,12.0,,12.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,2,2026/02/14,1東京5,4歳以上1勝クラス,,3,6,芝1600,芝,1600,良,7.0,10,26.4,34.4,0.8,56,7-8,1:34.4,三浦皇成,452(0),晴,7.0,8.0,,8.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,3,2026/01/24,1中山8,4歳以上1勝クラス,,8,11,芝1600,芝,1600,良,5.0,3,8.2,34.1,0.8,55,8-8-9,1:32.9,三浦皇成,452(0),曇,8.0,8.0,9.0,9.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,4,2025/10/26,4新潟4,3歳以上1勝クラス,,2,4,芝1800,芝,1800,稍,6.0,7,17.1,35.2,0.4,54,2-2,1:49.7,横山琉人,452(-2),雨,2.0,2.0,,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,5,2025/08/16,2新潟7,中郷特別(1勝クラス),,5,6,芝1800,芝,1800,良,8.0,8,48.5,34.6,1.7,53,5-5,1:46.5,丸山元気,454(+10),晴,5.0,5.0,,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,6,2025/05/03,2東京3,スイートピーS(L),,2,2,芝1800,芝,1800,良,7.0,5,17.5,34.0,0.8,55,8-7-7,1:46.7,菅原明良,444(+6),晴,8.0,7.0,7.0,7.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,15,メランジェ,https://db.netkeiba.com/horse/2022105047/,2022105047,牝,4,56.0,ゴンサルベ,,,7,2025/02/09,1東京4,3歳新馬,,2,4,芝1600,芝,1600,良,1.0,2,4.2,33.7,-0.1,55,11-10,1:36.6,菅原明良,438(0),晴,11.0,10.0,,10.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,0,2026/06/28,2福島2,松島特別(2勝クラス),,3,3,芝2000,芝,2000,良,7.0,7,19.3,35.0,0.4,56,5-6-6-8,1:57.8,田口貫太,488(-4),晴,5.0,6.0,6.0,8.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,1,2026/05/16,2東京7,調布特別(2勝クラス),,8,8,芝1800,芝,1800,良,4.0,5,15.3,33.3,0.4,56,2-2-4,1:46.4,佐々木大,492(-12),晴,2.0,2.0,4.0,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,2,2026/04/19,2阪神8,蓬莱峡特別(2勝クラス),,3,3,芝2000,芝,2000,良,8.0,3,5.3,35.2,0.8,56,5-5-6-6,2:00.4,菱田裕二,504(+12),曇,5.0,5.0,6.0,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,3,2025/08/16,3中京7,長久手特別(2勝クラス),,3,3,芝2000,芝,2000,良,6.0,3,10.3,33.6,0.4,56,7-7-7-6,2:00.1,松山弘平,492(-2),晴,7.0,7.0,7.0,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,4,2025/07/13,2小倉6,西部スポニチ賞(2勝クラス),,1,1,芝2000,芝,2000,良,3.0,1,4.0,34.9,0.0,54,3-4-4-3,2:01.3,松山弘平,494(-2),曇,3.0,4.0,4.0,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,5,2025/03/30,2阪神2,四国新聞杯(2勝クラス),,6,6,芝2000,芝,2000,良,6.0,1,2.2,35.6,0.7,56,10-10-10-10,2:01.7,松山弘平,496(-4),曇,10.0,10.0,10.0,10.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,6,2025/02/23,1小倉10,4歳以上1勝クラス,,6,8,芝2000,芝,2000,良,1.0,1,2.7,35.1,-0.6,55,5-5-3-3,2:00.1,佐々木大,500(+14),曇,5.0,5.0,3.0,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,7,2024/10/13,5京都4,秋華賞(GI),,4,6,芝2000,芝,2000,良,11.0,15,145.2,34.4,1.2,55,15-15-15-15,1:58.3,横山典弘,486(-2),晴,15.0,15.0,15.0,15.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,8,2024/09/15,3中京4,関西TVローズS(GII),,5,8,芝2000,芝,2000,稍,15.0,10,50.5,37.2,3.7,55,6-6-6-6,2:03.6,横山典弘,488(+14),曇,6.0,6.0,6.0,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,9,2024/03/16,2中山7,フラワーC(GIII),,7,10,芝1800,芝,1800,良,4.0,4,6.9,35.0,0.2,55,10-11-11-11,1:48.2,横山典弘,474(-2),晴,10.0,11.0,11.0,11.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,10,2024/02/17,2京都7,つばき賞(1勝クラス),,1,1,芝1800,芝,1800,良,4.0,5,12.1,33.6,0.3,55,5-5,1:47.2,横山典弘,476(-4),晴,5.0,5.0,,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,11,2023/12/17,5阪神6,2歳未勝利,,7,13,芝1800,芝,1800,稍,1.0,4,8.7,35.3,-0.8,55,1-1,1:48.1,横山典弘,480(-10),晴,1.0,1.0,,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,12,2023/11/25,3京都7,2歳未勝利,,6,9,芝1800,芝,1800,良,4.0,5,27.0,34.8,0.5,55,4-4,1:48.9,横山典弘,490(+2),晴,4.0,4.0,,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,13,2023/09/18,4阪神5,2歳未勝利,,7,8,芝2000,芝,2000,良,4.0,2,7.4,35.7,0.7,55,7-7-7-7,2:02.6,横山典弘,488(-4),晴,7.0,7.0,7.0,7.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,16,ラビットアイ,https://db.netkeiba.com/horse/2021102597/,2021102597,牝,5,56.0,田口,,,14,2023/08/20,3小倉4,2歳新馬,,6,11,芝1800,芝,1800,良,4.0,4,7.4,36.7,0.9,55,4-5-3-3,1:50.8,鮫島克駿,492(0),晴,4.0,5.0,3.0,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,0,2026/04/25,3京都1,4歳以上2勝クラス,,8,11,芝1600,芝,1600,良,3.0,4,7.2,34.8,0.6,58,7-5,1:32.2,田口貫太,496(+4),晴,7.0,5.0,,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,1,2026/03/22,1阪神10,皆生特別(2勝クラス),,1,1,芝1600,芝,1600,良,4.0,3,7.3,33.8,0.2,58,6-6,1:32.9,田口貫太,492(-4),曇,6.0,6.0,,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,2,2026/03/07,1阪神5,4歳以上2勝クラス,,8,10,芝1600,芝,1600,良,3.0,2,7.3,34.0,0.3,58,7-8,1:34.3,田口貫太,496(+2),晴,7.0,8.0,,8.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,3,2026/02/15,2京都6,春日特別(2勝クラス),,8,11,芝1800,芝,1800,良,6.0,6,30.8,34.6,1.1,57,5-4,1:47.3,田口貫太,494(+16),曇,5.0,4.0,,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,4,2025/11/09,4京都2,木津川特別(2勝クラス),,4,4,芝1600,芝,1600,重,5.0,3,7.0,35.1,1.0,57,5-5,1:34.7,田口貫太,478(0),雨,5.0,5.0,,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,5,2025/10/25,3京都8,3歳以上2勝クラス,,1,1,芝1800,芝,1800,良,2.0,5,16.2,34.1,0.3,56,7-7,1:46.0,田口貫太,478(+2),曇,7.0,7.0,,7.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,6,2025/10/13,3京都5,堀川特別(2勝クラス),,7,8,芝1800,芝,1800,良,4.0,6,32.3,33.6,0.3,56,2-2,1:46.1,田口貫太,476(-2),曇,2.0,2.0,,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,7,2025/09/27,4阪神8,3歳以上2勝クラス,,7,10,芝1600,芝,1600,良,5.0,6,33.3,33.8,0.5,56,5-6,1:33.9,田口貫太,478(+4),晴,5.0,6.0,,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,8,2025/07/13,2小倉6,西部スポニチ賞(2勝クラス),,2,2,芝2000,芝,2000,良,9.0,7,11.8,36.3,1.9,54,3-4-6-8,2:03.2,田口貫太,474(0),曇,3.0,4.0,6.0,8.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,9,2025/06/21,3阪神5,3歳以上1勝クラス,,4,5,芝1600,芝,1600,良,1.0,6,13.0,34.9,-0.3,55,6-6,1:33.8,田口貫太,474(0),晴,6.0,6.0,,6.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,10,2025/06/07,3阪神1,城崎特別(1勝クラス),,1,1,芝1800,芝,1800,良,7.0,7,15.9,34.3,0.4,55,5-7,1:46.9,松若風馬,474(+4),曇,5.0,7.0,,7.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,11,2025/01/25,1中京8,若駒S(L),,5,5,芝2000,芝,2000,良,9.0,9,56.4,36.4,1.9,57,3-3-5-8,2:04.2,横山典弘,470(-4),晴,3.0,3.0,5.0,8.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,12,2025/01/13,1中京5,日刊スポシンザン記念(GIII),,5,9,芝1600,芝,1600,良,10.0,11,64.1,36.1,1.6,57,9-13-14,1:36.2,菱田裕二,474(+14),晴,9.0,13.0,14.0,14.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,13,2024/11/02,6京都1,2歳未勝利,,4,4,芝1800,芝,1800,重,1.0,3,3.8,35.8,-0.8,55,3-2,1:48.6,田口貫太,460(+2),雨,3.0,2.0,,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,14,2024/10/19,5京都5,2歳未勝利,,1,1,芝1800,芝,1800,良,3.0,4,7.8,35.2,0.6,55,3-5,1:49.5,田口貫太,458(-2),小雨,3.0,5.0,,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,17,リカントロポ,https://db.netkeiba.com/horse/2022100080/,2022100080,牡,4,58.0,田口,,,15,2024/10/06,5京都2,2歳新馬,,5,6,芝1800,芝,1800,良,4.0,8,52.3,35.0,0.5,55,10-10,1:47.3,田口貫太,460(0),晴,10.0,10.0,,10.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,0,2026/05/23,2東京9,4歳以上1勝クラス,,5,9,芝1600,芝,1600,良,1.0,6,21.5,34.2,-0.5,56,3-3,1:32.3,田辺裕信,426(+2),曇,3.0,3.0,,3.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,1,2026/04/12,3中山6,4歳以上1勝クラス,,3,5,芝1600,芝,1600,良,3.0,10,37.5,34.2,0.3,53,12-10-11,1:33.1,田山旺佑,424(-2),晴,12.0,10.0,11.0,11.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,2,2026/01/25,1小倉2,4歳以上1勝クラス,,6,11,芝1800,芝,1800,良,14.0,11,53.4,38.1,2.3,55,9-8-11-16,1:48.6,小沢大仁,426(+12),晴,9.0,8.0,11.0,16.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,3,2025/11/22,3福島5,3歳以上1勝クラス,,6,11,芝2000,芝,2000,良,12.0,10,38.9,36.5,1.2,54,3-3-2-2,1:59.5,菅原明良,414(-6),晴,3.0,3.0,2.0,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,4,2025/10/13,4東京5,3歳以上1勝クラス,,8,17,芝1600,芝,1600,良,15.0,7,23.8,34.2,1.2,54,14-14,1:34.3,三浦皇成,420(+2),曇,14.0,14.0,,14.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,5,2025/08/17,1札幌8,3歳以上1勝クラス,,1,1,芝1500,芝,1500,稍,5.0,2,4.0,36.0,0.4,53,2-2-1,1:30.3,キング,418(0),雨,2.0,2.0,1.0,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,6,2025/07/27,1札幌2,3歳以上1勝クラス,,5,5,芝1500,芝,1500,稍,3.0,3,3.4,35.5,0.5,53,2-2-2,1:28.8,横山武史,418(-2),晴,2.0,2.0,2.0,2.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,7,2025/05/24,2東京9,カーネーションC(1勝クラス),,8,8,芝1800,芝,1800,良,6.0,5,16.2,35.5,1.4,55,1-1-1,1:46.8,横山武史,420(+4),曇,1.0,1.0,1.0,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,8,2025/04/12,3中山5,ニュージーランドT(GII),,3,4,芝1600,芝,1600,良,9.0,7,22.9,34.8,1.0,55,4-4-5,1:33.4,横山武史,416(-8),晴,4.0,4.0,5.0,5.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,9,2025/03/09,2中山4,3歳未勝利,,1,1,芝1600,芝,1600,稍,1.0,2,3.8,35.6,-1.2,55,1-1-1,1:35.0,菅原明良,424(-2),晴,1.0,1.0,1.0,1.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,10,2025/02/16,1東京6,3歳未勝利,,4,7,芝1800,芝,1800,良,4.0,6,16.5,34.6,0.5,55,4-5-4,1:47.0,菅原明良,426(-4),晴,4.0,5.0,4.0,4.0
2026-07-25-01-06,202604020106,2026-07-25,新潟,6,豊栄特別,18,ルナルーチェット,https://db.netkeiba.com/horse/2022105233/,2022105233,牝,4,56.0,田辺,,,11,2024/12/07,5中山3,2歳新馬,,6,12,芝1600,芝,1600,良,8.0,1,2.4,34.8,0.4,55,8-8-8,1:37.1,津村明秀,430(0),晴,8.0,8.0,8.0,8.0
