dataset,horse_id,history_index,column,legacy_value,pi_value,diff_abs,diff_pct,cause,join_key
horse_history_raw,2022106772,2.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20260215|春日特別(2勝クラス)
horse_history_raw,2022106772,3.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20260110|初凪賞(2勝クラス)
horse_history_raw,2022106772,3.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20260110|初凪賞(2勝クラス)
horse_history_raw,2022106772,4.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20251214|霞ヶ浦特別(2勝クラス)
horse_history_raw,2022106772,4.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20251214|霞ヶ浦特別(2勝クラス)
horse_history_raw,2022106772,5.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20251108|3歳以上1勝クラス
horse_history_raw,2022106772,5.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20251108|3歳以上1勝クラス
horse_history_raw,2022106772,6.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20250629|3歳以上1勝クラス
horse_history_raw,2022106772,6.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20250629|3歳以上1勝クラス
horse_history_raw,2022106772,7.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20250608|3歳以上1勝クラス
horse_history_raw,2022106772,7.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20250608|3歳以上1勝クラス
horse_history_raw,2022106772,8.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20250518|3歳1勝クラス
horse_history_raw,2022106772,8.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20250518|3歳1勝クラス
horse_history_raw,2022106772,9.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20250126|若竹賞(1勝クラス)
horse_history_raw,2022106772,9.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20250126|若竹賞(1勝クラス)
horse_history_raw,2022106772,10.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20250105|ジュニアC(L)
horse_history_raw,2022106772,10.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20250105|ジュニアC(L)
horse_history_raw,2022106772,11.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20241214|ひいらぎ賞(1勝クラス)
horse_history_raw,2022106772,11.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20241214|ひいらぎ賞(1勝クラス)
horse_history_raw,2022106772,12.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20240831|札幌2歳S(GIII)
horse_history_raw,2022106772,12.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20240831|札幌2歳S(GIII)
horse_history_raw,2022106772,13.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20240818|クローバー賞(OP)
horse_history_raw,2022106772,13.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20240818|クローバー賞(OP)
horse_history_raw,2022106772,14.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20240706|2歳未勝利
horse_history_raw,2022106772,14.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20240706|2歳未勝利
horse_history_raw,2022106772,15.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20240623|2歳未勝利
horse_history_raw,2022106772,15.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20240623|2歳未勝利
horse_history_raw,2022106772,16.0,odds_today,42.0,,,,netkeiba_spec_difference,2022106772|20240601|2歳新馬
horse_history_raw,2022106772,16.0,popularity_today,9.0,,,,netkeiba_spec_difference,2022106772|20240601|2歳新馬
runners_pace_market_features,2022103522,,distance_score,0.0,0.686,0.686,1.0,feature_calc_difference,2022103522
runners_pace_market_features,2022103522,,history_score,0.765704,0.745704,0.020000000000000018,0.026119753847439763,feature_calc_difference,2022103522
runners_pace_market_features,2022103522,,layoff_days,,63.0,,,missing_data,2022103522
runners_pace_market_features,2022103522,,odds,14.3,,,,netkeiba_spec_difference,2022103522
runners_pace_market_features,2022103522,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022103522
runners_pace_market_features,2022103522,,popularity,5,,,,netkeiba_spec_difference,2022103522
runners_pace_market_features,2022103522,,same_distance_avg_finish,,4.8,,,missing_data,2022103522
runners_pace_market_features,2022103522,,same_distance_count,0,20,20.0,1.0,feature_calc_difference,2022103522
runners_pace_market_features,2022103522,,same_surface_avg_finish,,4.8,,,missing_data,2022103522
runners_pace_market_features,2022103522,,same_surface_count,0,20,20.0,1.0,feature_calc_difference,2022103522
runners_pace_market_features,2022103522,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022103522
runners_pace_market_features,2022103522,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022103522
runners_pace_market_features,2022104781,,distance_score,0.0,0.593,0.593,1.0,feature_calc_difference,2022104781
runners_pace_market_features,2022104781,,history_score,0.498973,0.478973,0.020000000000000018,0.04008232910397961,feature_calc_difference,2022104781
runners_pace_market_features,2022104781,,layoff_days,,57.0,,,missing_data,2022104781
runners_pace_market_features,2022104781,,odds,43.7,,,,netkeiba_spec_difference,2022104781
runners_pace_market_features,2022104781,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022104781
runners_pace_market_features,2022104781,,popularity,10,,,,netkeiba_spec_difference,2022104781
runners_pace_market_features,2022104781,,same_distance_avg_finish,,7.5,,,missing_data,2022104781
runners_pace_market_features,2022104781,,same_distance_count,0,8,8.0,1.0,feature_calc_difference,2022104781
runners_pace_market_features,2022104781,,same_surface_avg_finish,,8.7,,,missing_data,2022104781
runners_pace_market_features,2022104781,,same_surface_count,0,10,10.0,1.0,feature_calc_difference,2022104781
runners_pace_market_features,2022104781,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022104781
runners_pace_market_features,2022104781,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022104781
runners_pace_market_features,2022102532,,avg_corner4,7.0,7.136363636363637,0.1363636363636367,0.019108280254777114,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,avg_finish,5.761904761904762,5.909090909090909,0.1471861471861473,0.024908424908424927,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,corner4_count,21,22,1.0,0.045454545454545456,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,distance_score,0.0,0.570952,0.570952,1.0,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,gate_risk_score,0.4512820512820512,0.5128205128205128,0.0615384615384616,0.12000000000000012,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,history_count,21,22,1.0,0.045454545454545456,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,last3_avg_corner4,7.333333333333333,8.666666666666666,1.333333333333333,0.15384615384615383,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,last_finish,8.0,9.0,1.0,0.1111111111111111,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,layoff_days,,14.0,,,missing_data,2022102532
runners_pace_market_features,2022102532,,odds,188.1,,,,netkeiba_spec_difference,2022102532
runners_pace_market_features,2022102532,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,popularity,12,,,,netkeiba_spec_difference,2022102532
runners_pace_market_features,2022102532,,same_distance_avg_finish,,8.285714285714286,,,missing_data,2022102532
runners_pace_market_features,2022102532,,same_distance_count,0,7,7.0,1.0,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,same_surface_avg_finish,,9.333333333333334,,,missing_data,2022102532
runners_pace_market_features,2022102532,,same_surface_count,0,6,6.0,1.0,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022102532
runners_pace_market_features,2022102532,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022102532
runners_pace_market_features,2022104635,,distance_score,0.0,0.647556,0.647556,1.0,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,grade_distance_style_points_last3_raw,0.070988,0.091271,0.02028300000000001,0.22222830910146715,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,history_score,0.899691,0.879691,0.020000000000000018,0.022229854472257716,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,layoff_days,,49.0,,,missing_data,2022104635
runners_pace_market_features,2022104635,,odds,2.3,,,,netkeiba_spec_difference,2022104635
runners_pace_market_features,2022104635,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,popularity,1,,,,netkeiba_spec_difference,2022104635
runners_pace_market_features,2022104635,,same_distance_avg_finish,,2.5,,,missing_data,2022104635
runners_pace_market_features,2022104635,,same_distance_count,0,2,2.0,1.0,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,same_surface_avg_finish,,2.4444444444444446,,,missing_data,2022104635
runners_pace_market_features,2022104635,,same_surface_count,0,9,9.0,1.0,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022104635
runners_pace_market_features,2022104635,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022104635
runners_pace_market_features,2022106772,,avg_corner4,8.333333333333334,8.3125,0.020833333333333925,0.0025000000000000707,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,avg_finish,7.466666666666667,7.4375,0.029166666666666785,0.003906250000000016,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,corner4_count,15,16,1.0,0.0625,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,distance_score,0.0,0.618125,0.618125,1.0,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,history_count,15,16,1.0,0.0625,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,history_score,0.679037,0.713981,0.034943999999999975,0.04894247886148227,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,last3_avg_corner4,11.0,10.0,1.0,0.09090909090909091,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,last3_avg_finish,9.0,7.666666666666667,1.333333333333333,0.1481481481481481,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,layoff_days,,14.0,,,missing_data,2022106772
runners_pace_market_features,2022106772,,odds,42.0,,,,netkeiba_spec_difference,2022106772
runners_pace_market_features,2022106772,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,popularity,9,,,,netkeiba_spec_difference,2022106772
runners_pace_market_features,2022106772,,running_style,追込,差し,,,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,same_distance_avg_finish,,6.875,,,missing_data,2022106772
runners_pace_market_features,2022106772,,same_distance_count,0,8,8.0,1.0,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,same_surface_avg_finish,,7.4375,,,missing_data,2022106772
runners_pace_market_features,2022106772,,same_surface_count,0,16,16.0,1.0,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,style_disadvantage_score,0.35,0.2,0.14999999999999997,0.4285714285714285,feature_calc_difference,2022106772
runners_pace_market_features,2022106772,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022106772
runners_pace_market_features,2022106825,,distance_score,0.0,0.687059,0.687059,1.0,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,grade_distance_style_points_last3,0.067047,0.105542,0.038495,0.3647363135055239,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,grade_distance_style_points_last3_raw,0.069401,0.111537,0.04213599999999999,0.3777759846508333,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,layoff_days,,21.0,,,missing_data,2022106825
runners_pace_market_features,2022106825,,odds,5.2,,,,netkeiba_spec_difference,2022106825
runners_pace_market_features,2022106825,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,popularity,3,,,,netkeiba_spec_difference,2022106825
runners_pace_market_features,2022106825,,same_distance_avg_finish,,4.764705882352941,,,missing_data,2022106825
runners_pace_market_features,2022106825,,same_distance_count,0,17,17.0,1.0,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,same_surface_avg_finish,,4.764705882352941,,,missing_data,2022106825
runners_pace_market_features,2022106825,,same_surface_count,0,17,17.0,1.0,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022106825
runners_pace_market_features,2022106825,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022106825
runners_pace_market_features,2022100781,,distance_score,0.0,0.734848,0.734848,1.0,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,grade_distance_style_points_last3,0.085759,0.134198,0.04843900000000001,0.36095172804363707,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,grade_distance_style_points_last3_raw,0.089662,0.144099,0.054437,0.3777750019084102,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,history_score,0.963519,0.943519,0.020000000000000018,0.020757245056921572,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,layoff_days,,64.0,,,missing_data,2022100781
runners_pace_market_features,2022100781,,odds,4.6,,,,netkeiba_spec_difference,2022100781
runners_pace_market_features,2022100781,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,popularity,2,,,,netkeiba_spec_difference,2022100781
runners_pace_market_features,2022100781,,same_distance_avg_finish,,3.090909090909091,,,missing_data,2022100781
runners_pace_market_features,2022100781,,same_distance_count,0,11,11.0,1.0,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,same_surface_avg_finish,,3.333333333333333,,,missing_data,2022100781
runners_pace_market_features,2022100781,,same_surface_count,0,12,12.0,1.0,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022100781
runners_pace_market_features,2022100781,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022100781
runners_pace_market_features,2021106826,,distance_score,0.0,0.639615,0.639615,1.0,feature_calc_difference,2021106826
runners_pace_market_features,2021106826,,layoff_days,,21.0,,,missing_data,2021106826
runners_pace_market_features,2021106826,,odds,33.1,,,,netkeiba_spec_difference,2021106826
runners_pace_market_features,2021106826,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2021106826
runners_pace_market_features,2021106826,,popularity,8,,,,netkeiba_spec_difference,2021106826
runners_pace_market_features,2021106826,,same_distance_avg_finish,,6.346153846153846,,,missing_data,2021106826
runners_pace_market_features,2021106826,,same_distance_count,0,26,26.0,1.0,feature_calc_difference,2021106826
runners_pace_market_features,2021106826,,same_surface_avg_finish,,6.346153846153846,,,missing_data,2021106826
runners_pace_market_features,2021106826,,same_surface_count,0,26,26.0,1.0,feature_calc_difference,2021106826
runners_pace_market_features,2021106826,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2021106826
runners_pace_market_features,2021106826,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2021106826
runners_pace_market_features,2017101772,,distance_score,0.0,0.683235,0.683235,1.0,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,grade_distance_style_points_last3,0.050612,0.080082,0.029470000000000003,0.367997802252691,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,grade_distance_style_points_last3_raw,0.051937,0.083471,0.031534000000000006,0.3777839009955554,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,layoff_days,,42.0,,,missing_data,2017101772
runners_pace_market_features,2017101772,,odds,24.8,,,,netkeiba_spec_difference,2017101772
runners_pace_market_features,2017101772,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,popularity,6,,,,netkeiba_spec_difference,2017101772
runners_pace_market_features,2017101772,,same_distance_avg_finish,,4.647058823529412,,,missing_data,2017101772
runners_pace_market_features,2017101772,,same_distance_count,0,17,17.0,1.0,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,same_surface_avg_finish,,5.382352941176471,,,missing_data,2017101772
runners_pace_market_features,2017101772,,same_surface_count,0,34,34.0,1.0,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2017101772
runners_pace_market_features,2017101772,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2017101772
runners_pace_market_features,2022104669,,distance_score,0.0,0.662222,0.662222,1.0,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,grade_distance_style_points_last3,0.046271,0.073314,0.027043000000000005,0.3688654281583327,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,grade_distance_style_points_last3_raw,0.047376,0.07614,0.028763999999999998,0.37777777777777777,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,history_score,0.79784,0.77784,0.020000000000000018,0.025067682743407222,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,layoff_days,,71.0,,,missing_data,2022104669
runners_pace_market_features,2022104669,,odds,5.7,,,,netkeiba_spec_difference,2022104669
runners_pace_market_features,2022104669,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,popularity,4,,,,netkeiba_spec_difference,2022104669
runners_pace_market_features,2022104669,,same_distance_avg_finish,,5.5,,,missing_data,2022104669
runners_pace_market_features,2022104669,,same_distance_count,0,8,8.0,1.0,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,same_surface_avg_finish,,5.777777777777778,,,missing_data,2022104669
runners_pace_market_features,2022104669,,same_surface_count,0,9,9.0,1.0,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022104669
runners_pace_market_features,2022104669,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2022104669
runners_pace_market_features,2022103405,,distance_score,0.0,0.228813,0.228813,1.0,feature_calc_difference,2022103405
runners_pace_market_features,2022103405,,layoff_days,,14.0,,,missing_data,2022103405
runners_pace_market_features,2022103405,,odds,79.0,,,,netkeiba_spec_difference,2022103405
runners_pace_market_features,2022103405,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2022103405
runners_pace_market_features,2022103405,,popularity,11,,,,netkeiba_spec_difference,2022103405
runners_pace_market_features,2022103405,,same_distance_avg_finish,,12.0,,,missing_data,2022103405
runners_pace_market_features,2022103405,,same_distance_count,0,1,1.0,1.0,feature_calc_difference,2022103405
runners_pace_market_features,2022103405,,same_surface_avg_finish,,12.0,,,missing_data,2022103405
runners_pace_market_features,2022103405,,same_surface_count,0,1,1.0,1.0,feature_calc_difference,2022103405
runners_pace_market_features,2022103405,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2022103405
runners_pace_market_features,2021105375,,distance_score,0.0,0.627711,0.627711,1.0,feature_calc_difference,2021105375
runners_pace_market_features,2021105375,,history_score,0.611556,0.591556,0.020000000000000018,0.03270346460504029,feature_calc_difference,2021105375
runners_pace_market_features,2021105375,,layoff_days,,63.0,,,missing_data,2021105375
runners_pace_market_features,2021105375,,odds,25.4,,,,netkeiba_spec_difference,2021105375
runners_pace_market_features,2021105375,,oikomi_count,2,1,1.0,0.5,feature_calc_difference,2021105375
runners_pace_market_features,2021105375,,popularity,7,,,,netkeiba_spec_difference,2021105375
runners_pace_market_features,2021105375,,same_distance_avg_finish,,6.789473684210527,,,missing_data,2021105375
runners_pace_market_features,2021105375,,same_distance_count,0,19,19.0,1.0,feature_calc_difference,2021105375
runners_pace_market_features,2021105375,,same_surface_avg_finish,,6.65,,,missing_data,2021105375
runners_pace_market_features,2021105375,,same_surface_count,0,20,20.0,1.0,feature_calc_difference,2021105375
runners_pace_market_features,2021105375,,sashi_count,3,4,1.0,0.25,feature_calc_difference,2021105375
runners_pace_market_features,2021105375,,style_distance_fit_weight,0.8,0.9,0.09999999999999998,0.11111111111111108,feature_calc_difference,2021105375
